12073010;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12073010 - SEMENTES DE RÍCINIO PARA SEMEADURA MESMO TRITURADOS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12073090;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12073090 - OUTRAS SEMENTES DE RÍCINIO MESMO TRITURADOS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12074010;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12074010 - SEMENTES D/GERGELIN, MMO TRIT. P/SEMEADURA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12074090;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12074090 - OUTS.SEMENTES DE GERGELIN, MMO TRITURADA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12075010;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12075010 - SEMENTES DE MOSTARDA,MMO TRIT.P/SEMEADURA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12075090;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12075090 - OUTS.SEMENTES DE MOSTARDA,MMO TRITURADA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12076010;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12076010 - SEMENTES D/CÁRTAMO P/SEMEADURA MESMO TRITURADOS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12076090;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12076090 - OUTRAS SEMENTES DE CÁRTAMO MESMO TRITURADOS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12077010;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12077010 - SEMENTES DE MELÃO PARA SEMEADURA MESMO TRITURADOS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12077090;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12077090 - OUTRAS SEMENTES DE MELÃO MESMO TRITURADOS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12079110;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12079110 - SEMENTES DE DORMID/PAPOULA MMO TRIT.P/SEM.";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12079190;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12079190 - OUTS.SEMENTES DE DORMIDEIRA OU PAPOULA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12079910;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12079910 - OUTS.SEM.E FRUTOS OLEAGINOSOS, MESMO TRIT.P/SEMEADURA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12079990;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12079990 - OUTROS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12081000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12081000 - FARINHA DE SOJA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12089000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12089000 - OUTS.FARINHAS DE SEMENT.E FRUT.OLEAGINOSOS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12091000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12091000 - SEMENTES DE BETERRABA SACARINA P/ SEMEAD.";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12092100;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12092100 - SEMENTES DE ALFAFA, PARA SEMEADURA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12092200;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12092200 - SEMENTES DE TREVO, PARA SEMEADURA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12092300;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12092300 - SEMENTES DE FESTUCA, PARA SEMEADURA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12092400;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12092400 - SEMENTES D/PASTO D/ PRADOS.D/KENTUCKY,P/SM";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12092500;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12092500 - SEMENTES DE AZEVÉM, PARA SEMEADURA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12092900;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12092900 - OUTRAS SEMENTES FORRAGEIRAS, P/SEMEADURA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12093000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12093000 - SEMENTES PLANTS HERBAC.CULT.P/SUAS FLORES";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12099100;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12099100 - SEMENTES DE PRODS.HORTÍCULAS, P/SEMEADURA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12099900;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12099900 - OUTS.SEMENTES, FRUTOS E ESPOROS, P/SEMEAD.";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12101000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12101000 - CONES D/LÚPULO,Ñ TRIT.,Ñ MOÍDOS,NEM #PELLETS#";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12102010;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12102010 - CONES D/LÚPULO TRIT.OU MOÍDOS OU #PELLETS#";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12102020;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12102020 - LUPULINA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12112000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12112000 - RAÍZES DE #GINSENG#,FRESC.SEC.CORT.TRIT.OU PÓ";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12113000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12113000 - COCA(FLS)DA ESPÉCIE UTILIZ.MEDIC./OUTS.USOS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12114000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12114000 - PALHA D/PAPOULA D/ ESP.UTIL.MEDIC./OUTS.USOS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12115000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"Novo NCM";2017-01-01;;KG;QUILOGRAMA;2018-10-01;
12119010;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12119010 - ORÉGANO FRESC,SECO,CORT.TRIT.PÓ,P/MED.ETC.";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12119090;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12119090 - OUTS.PLANTAS E PARTES,FRUTOS P/PERF.MED.ETC";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12122100;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12122100 - ALGAS PRÓPRIAS P/ALIM.HUMANA,FRESC.REFR.CONG.SECA/PÓ";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12122900;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12122900 - OUTS.ALGAS PRÓPR.ALIM.HUMANA,FRESC.REFR.CONG.SECAS/PÓ";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12129100;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12129100 - BETERRABA SACARINA,FRES,REFR.CONG.SEC,PÓ";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12129200;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12129200 - ALFARROBA PRÓP.P/ALIM.HUMANA,FRESC.REFR.CONG.SECAS/PÓ";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12129300;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12129300 - CANA-DE-AÇUCAR PRÓP.ALIM.HUMANA,FRESC.REFR.CONG.SECA/PÓ";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12129400;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12129400 - RAÍZES DE CHICÓRIA PRÓP.AL.HUMANA,FRESC.REF.CONG.SECA/P";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12129910;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12129910 - STEVIA REBAUD.(KA A HE)FRES;REFR.CONG.SEC.PÓ";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12129990;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12129990 - OUTS.PRODS.VEGETAIS P/ALIM.HUMANA,FRESC.REF.CONG.SEC./P";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12130000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12130000 - PALHA,CASCA CEREAIS,MOÍDAS,PRENSAD.PELLETS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12141000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12141000 - FARINHA E #PELLETS#, DE ALFAFA (LUZERNA*)";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
12149000;"SEMENTES E FRUTOS OLEAGINOSOS; GRÃOS, SEMENTES E FRUTOS DIVERSOS; PLANTAS INDUSTRIAIS OU MEDICINAIS; PALHAS E FORRAGENS";"12149000 - OUTS.PROD.FORRAG.SEMEL., MESMO EM PELLETS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13012000;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13012000 - GOMA-ARÁBICA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13019010;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13019010 - GOMA-LACA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13019090;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13019090 - OUTS GOMAS,RES.,GOMA-RESINAS,BÁLSAMOS NAT.";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13021110;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13021110 - SUCOS/EXTRATOS CONCENTR. PALHA DE PAPOULA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13021190;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13021190 - OUTROS SUCOS E EXTRATOS DE ÓPIO";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13021200;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13021200 - SUCOS E EXTRATOS DE ALCAÇUZ";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13021300;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13021300 - SUCOS E EXTRATOS, DE LÚPULO";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13021400;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"Novo NCM";2017-01-01;;KG;QUILOGRAMA;2018-10-01;
13021910;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13021910 - SUCOS E EXTRATO MAMÃO(#CARICA PAPAYA),SECO";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13021920;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13021920 - SUCO E EXT.D/SEMENTE D/ POMELO(#GRAPEFRUIT#)";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13021930;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13021930 - DE GINKGO BILOBA, SECO";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13021940;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13021940 - SUCOS E EXTRATOS VEGETAIS, VALEPOTRIATOS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13021950;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13021950 - SUCOS E EXTRATOS, DE #GINSENG#";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13021960;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13021960 - SUCOS E EXTRATOS, SILIMARINA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13021991;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13021991 - SUC.EXTRAT.DE PIRETRO,RAÍZES,CONT.ROTENONA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13021999;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13021999 - OUTROS SUCOS E EXTRATOS VEGETAIS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13022010;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13022010 - MATÉRIAS PÉCTICAS (PECTINAS)";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13022090;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13022090 - OUTS.MAT.PÉCTICAS, PECTINATOS E PECTATOS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13023100;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13023100 - OUTROS ÁGAR-ÁGAR, EXCETO POLIMERIZADO";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13023211;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13023211 - FARINHA ENDOSPERMA DE GRÃOS DE ALFARROBA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13023219;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13023219 - OUTS.PROD.MUCILAG.,ESPESS. D/ALFARR.E S/SEM.";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13023220;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13023220 - PROD.MUCILAG.,ESPESSANT.DE SEMENTE.D/GUARÉ";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13023910;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13023910 - CARRAGENINA (MUSGO DA IRLANDA)";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
13023990;"GOMAS, RESINAS E OUTROS SUCOS E EXTRATOS VEGETAIS";"13023990 - OUTS.PROD.MUCILAGINOS E ESPESS.DERIV.D/VEG.";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
14011000;"MATÉRIAS PARA ENTRANÇAR E OUTROS PRODUTOS DE ORIGEM VEGETAL, NÃO ESPECIFICADOS NEM COMPREENDIDOS NOUTROS CAPÍTULOS";"14011000 - BAMBUS PARA CESTARIA OU ESPARTARIA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
14012000;"MATÉRIAS PARA ENTRANÇAR E OUTROS PRODUTOS DE ORIGEM VEGETAL, NÃO ESPECIFICADOS NEM COMPREENDIDOS NOUTROS CAPÍTULOS";"14012000 - ROTINS PARA CESTARIA OU ESPARTARIA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
14019000;"MATÉRIAS PARA ENTRANÇAR E OUTROS PRODUTOS DE ORIGEM VEGETAL, NÃO ESPECIFICADOS NEM COMPREENDIDOS NOUTROS CAPÍTULOS";"14019000 - OUTS.MATS.VEGS.PARA CESTARIA OU ESPARTARIA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
14042010;"MATÉRIAS PARA ENTRANÇAR E OUTROS PRODUTOS DE ORIGEM VEGETAL, NÃO ESPECIFICADOS NEM COMPREENDIDOS NOUTROS CAPÍTULOS";"14042010 - LÍNTERES D/ALGODÃO EM BRUTO";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
14042090;"MATÉRIAS PARA ENTRANÇAR E OUTROS PRODUTOS DE ORIGEM VEGETAL, NÃO ESPECIFICADOS NEM COMPREENDIDOS NOUTROS CAPÍTULOS";"14042090 - OUTROS LÍNTERES DE ALGODÃO";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
14049010;"MATÉRIAS PARA ENTRANÇAR E OUTROS PRODUTOS DE ORIGEM VEGETAL, NÃO ESPECIFICADOS NEM COMPREENDIDOS NOUTROS CAPÍTULOS";"14049010 - MATÉRIAS VEGET,P/FABR.DE VASSOURAS/ESCOVAS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
14049090;"MATÉRIAS PARA ENTRANÇAR E OUTROS PRODUTOS DE ORIGEM VEGETAL, NÃO ESPECIFICADOS NEM COMPREENDIDOS NOUTROS CAPÍTULOS";"14049090 - OUTS PRODS.DE ORIGEM VEGETAL, P/ENTRANÇAR";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
15011000;"GORDURAS E ÓLEOS ANIMAIS OU VEGETAIS; PRODUTOS DA SUA DISSOCIAÇÃO; GORDURAS ALIMENTÍCIAS ELABORADAS; CERAS DE ORIGEM ANIMAL OU VEGETAL";"15011000 - BANHA EXCETO DA POSIÇÃO 0209 OU 1503";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
15012000;"GORDURAS E ÓLEOS ANIMAIS OU VEGETAIS; PRODUTOS DA SUA DISSOCIAÇÃO; GORDURAS ALIMENTÍCIAS ELABORADAS; CERAS DE ORIGEM ANIMAL OU VEGETAL";"15012000 - OUTRAS GORDURAS DE PORCO, EXCETO DA POSIÇÃO 0209 OU 150";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
15019000;"GORDURAS E ÓLEOS ANIMAIS OU VEGETAIS; PRODUTOS DA SUA DISSOCIAÇÃO; GORDURAS ALIMENTÍCIAS ELABORADAS; CERAS DE ORIGEM ANIMAL OU VEGETAL";"15019000 - OUTS.GORDURAS DE AVES, EXCETO POSIÇÃO 0209 OU 1503";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
15021011;"GORDURAS E ÓLEOS ANIMAIS OU VEGETAIS; PRODUTOS DA SUA DISSOCIAÇÃO; GORDURAS ALIMENTÍCIAS ELABORADAS; CERAS DE ORIGEM ANIMAL OU VEGETAL";"15021011 - SEBO DE ANIMAIS DA ESPÉCIE BOVINA, EM BRUTO";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
15021012;"GORDURAS E ÓLEOS ANIMAIS OU VEGETAIS; PRODUTOS DA SUA DISSOCIAÇÃO; GORDURAS ALIMENTÍCIAS ELABORADAS; CERAS DE ORIGEM ANIMAL OU VEGETAL";"15021012 - SEBO BOVINO, FUNDIDO (INCLUINDO O PREMIER JUS)";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
15021019;"GORDURAS E ÓLEOS ANIMAIS OU VEGETAIS; PRODUTOS DA SUA DISSOCIAÇÃO; GORDURAS ALIMENTÍCIAS ELABORADAS; CERAS DE ORIGEM ANIMAL OU VEGETAL";"15021019 - OUTROS SEBOS DE ANIMAIS DA ESPÉCIE BOVINA";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
15021090;"GORDURAS E ÓLEOS ANIMAIS OU VEGETAIS; PRODUTOS DA SUA DISSOCIAÇÃO; GORDURAS ALIMENTÍCIAS ELABORADAS; CERAS DE ORIGEM ANIMAL OU VEGETAL";"15021090 - OUTROS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
15029000;"GORDURAS E ÓLEOS ANIMAIS OU VEGETAIS; PRODUTOS DA SUA DISSOCIAÇÃO; GORDURAS ALIMENTÍCIAS ELABORADAS; CERAS DE ORIGEM ANIMAL OU VEGETAL";"15029000 - OUTRAS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
15030000;"GORDURAS E ÓLEOS ANIMAIS OU VEGETAIS; PRODUTOS DA SUA DISSOCIAÇÃO; GORDURAS ALIMENTÍCIAS ELABORADAS; CERAS DE ORIGEM ANIMAL OU VEGETAL";"15030000 - ESTEARINA SOLAR,ÓLEO BANHA PORC.,D/SEBO,ETC";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
15041011;"GORDURAS E ÓLEOS ANIMAIS OU VEGETAIS; PRODUTOS DA SUA DISSOCIAÇÃO; GORDURAS ALIMENTÍCIAS ELABORADAS; CERAS DE ORIGEM ANIMAL OU VEGETAL";"15041011 - ÓLEOS DE FÍGADO D/PEIXE,D/BACALHAU,EM BRUTO";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
15041019;"GORDURAS E ÓLEOS ANIMAIS OU VEGETAIS; PRODUTOS DA SUA DISSOCIAÇÃO; GORDURAS ALIMENTÍCIAS ELABORADAS; CERAS DE ORIGEM ANIMAL OU VEGETAL";"15041019 - ÓLEOS D/FÍGADO D/BACALHAU, EM OUTS. FORMAS";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
15041090;"GORDURAS E ÓLEOS ANIMAIS OU VEGETAIS; PRODUTOS DA SUA DISSOCIAÇÃO; GORDURAS ALIMENTÍCIAS ELABORADAS; CERAS DE ORIGEM ANIMAL OU VEGETAL";"15041090 - OUTS.ÓLEOS D/FÍGADO D/PEIXE E SUAS FRAÇÕES";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
15042000;"GORDURAS E ÓLEOS ANIMAIS OU VEGETAIS; PRODUTOS DA SUA DISSOCIAÇÃO; GORDURAS ALIMENTÍCIAS ELABORADAS; CERAS DE ORIGEM ANIMAL OU VEGETAL";"15042000 - GORD.,ÓLEOS D/PEIXE E FRAÇÕES.EXC.ÓLEO D/FIG.";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
15043000;"GORDURAS E ÓLEOS ANIMAIS OU VEGETAIS; PRODUTOS DA SUA DISSOCIAÇÃO; GORDURAS ALIMENTÍCIAS ELABORADAS; CERAS DE ORIGEM ANIMAL OU VEGETAL";"15043000 - GORD.,ÓLEOS D/MAMÍF.MARINHS. E SUAS FRAÇÕES";2016-01-01;;KG;QUILOGRAMA;2018-10-01;
